tweet,cmi,pp_en,pp_my,perp_ratio,particle_count,manglish_patterns,grammar_patterns,manglish_score,en_words,my_words,unknown_words,category,pp_diff
framed artwork for sale low tide at malibu pier,33.333333333333336,42315.0419963709,52200.52060269088,1.2336161832751529,0,0,0,0.0,4,2,3,Mesolect (Strong Mixing),9885.478606319979
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
siot lu like semua tweets semalam eh,42.85714285714286,45620.07193899433,39678.0205150957,0.8697491877732093,0,0,0,0.0,4,3,0,Mesolect (Strong Mixing),-5942.051423898636
spyfamily episode preview shots,0.0,47324.63062725326,66132.54094986497,1.397423288324212,0,0,0,0.0,3,0,1,Monolingual English,18807.910322611708
always a sign of spring when the school spring sports are getting going does your school group or team need custo,9.999999999999998,28410.486198707506,46872.47058294928,1.6498299344515153,0,0,0,0.0,18,2,1,Weak Code-Mixing,18461.984384241776
announcement with is upcoming soon on the original series grammy global spin the per,0.0,25228.89359080697,42062.05217640659,1.667217471309696,0,0,0,0.0,13,0,1,Monolingual English,16833.158585599624
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
my first drop the origin the origin of life is one of the great outstanding mysteries of science paul davies,5.263157894736848,12207.148142667513,26245.356116402072,2.1499989849936334,0,1,0,0.075,18,1,1,Monolingual English,14038.20797373456
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
lanang kok lemah eman sek enom,0.0,45899.00227247369,62511.25499621681,1.3619305845718945,0,0,0,0.0,0,4,2,Ambiguous,16612.25272374312
my kid comes home from daycare like she just worked a,0.0,24908.259353266636,35206.427974703074,1.4134439293962895,0,0,0,0.0,10,0,1,Monolingual English,10298.168621436438
the reunion old bontang kalimantan timur indonesia,50.0,32285.903463370945,21620.577153509334,0.6696599702727336,0,1,0,0.21428571428571427,3,3,1,Mesolect (Strong Mixing),-10665.326309861612
lets talk independence this sunday april at pm come long to kirkcaldy to hear an inspiring vis,12.5,32309.413966786033,40188.66038553263,1.2438684411560803,0,0,0,0.0,14,2,1,Weak Code-Mixing,7879.246418746599
happy th birthday to our patron her majesty the queen from all in dartford guiding,7.692307692307687,22116.60515252407,38828.45759457171,1.7556246687408257,0,0,0,0.0,12,1,2,Weak Code-Mixing,16711.85244204764
peh hazwan bakri masuk doh,0.0,46486.079884723156,45467.60918318213,0.9780908456022396,0,0,0,0.0,0,5,0,Ambiguous,-1018.470701541024
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
siapa yg kau tag gblg,50.0,46487.71934084444,9338.146146870371,0.20087339794847303,0,0,0,0.0,2,2,1,Monolingual Malay,-37149.573193974065
desire band metal kelantan boleh dikatakan band metal pertama dari kelantan dan gergasi metal malaysia suatu ketika dahulu,50.0,43741.81285307023,20340.020325180416,0.46500176829668716,0,0,0,0.0,9,9,0,Mesolect (Strong Mixing),-23401.792527889815
i have feeling too,0.0,4485.780681557866,7674.127099848679,1.7107673434412163,0,0,0,0.0,4,0,0,Monolingual English,3188.346418290813
aku mau semuanyaa termasuk si batu,40.0,41572.65035129155,11729.03645487282,0.28213347851921183,0,0,0,0.0,2,3,1,Monolingual Malay,-29843.613896418734
me going out to eat when i visit my mom after moving to the big city,0.0,10385.538247247541,26101.191726013178,2.513224746240834,0,0,0,0.0,16,0,0,Monolingual English,15715.653478765636
program sumbangan ihya ramadan kapar tahniah diucapkan kepada lujnah kebajikan dan kemasyarakatan dewan muslimat,15.384615384615385,44070.754185806356,35066.52789140128,0.7956870387004854,0,0,0,0.0,2,11,1,Weak Code-Mixing,-9004.226294405074
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
yg fitnah tu salah muka lawyer je yg duk posing ni loyer buruk aka civil lawyer yg keluar kenyat,47.05882352941176,42194.924260976426,22404.453681085135,0.530975089385471,0,0,0,0.0,9,8,2,Mesolect (Strong Mixing),-19790.47057989129
gentle reminder that isko moreno also privatized the divisoria without consulting current tenants,12.5,41809.590448584386,55554.15413787293,1.3287418877300654,0,0,0,0.0,7,1,5,Weak Code-Mixing,13744.563689288545
thoughts on these home away and third shirt concepts from rate each out of,0.0,20379.64383245866,44762.733005843016,2.1964433418875267,0,0,0,0.0,14,0,0,Monolingual English,24383.089173384356
look daddy no hands,0.0,38237.44974525464,53155.9220121955,1.390153432468186,0,0,0,0.0,4,0,0,Monolingual English,14918.472266940858
they just pick and choose,0.0,20499.455600449648,43724.93512903638,2.132980308417424,0,0,0,0.0,5,0,0,Monolingual English,23225.47952858673
aside from it honestly ive met some great friends whom i love to chat with,6.666666666666665,18186.05723536779,37515.969170400414,2.06289734409503,0,1,0,0.1,14,1,0,Monolingual English,19329.911935032625
debut acl hazwan bakri,25.0,47321.51540066551,36709.60803927519,0.7757487842149476,0,0,0,0.0,1,3,0,Mesolect (Strong Mixing),-10611.907361390317
were giving al spots and for our insane poster drop hoursto enter rt tag friend,0.0,30505.451678079575,43502.53571344279,1.42605774772719,0,0,0,0.0,14,0,1,Monolingual English,12997.084035363216
malaysian public transport is shit lah admit it it has nothing to do with malas jalan or what i used to wake up a,12.5,11732.779705326144,26841.028306352324,2.287695582843657,0,0,0,0.0,21,3,0,Monolingual English,15108.24860102618
this country is a joke,0.0,2163.14466345206,7596.119602102162,3.5116096165199955,0,0,0,0.0,5,0,0,Monolingual English,5432.974938650103
uish tekaan meleset hazwan bakri yg masuk unexpected betul haha,30.000000000000004,36566.57397326244,28974.02328728815,0.7923636299226178,0,0,0,0.0,3,7,0,Mesolect (Strong Mixing),-7592.550685974293
your wife referring to kate now still makes me giddy like i was the one who got married,0.0,13341.800501780255,35316.86440639606,2.6470838326269064,0,1,0,0.08333333333333333,18,0,0,Monolingual English,21975.063904615803
pengen ah ah tapi disuruh diem sama si abang kuli promo flash slot jilid only rp harga normal rp,38.888888888888886,43710.65307881524,51617.229641154234,1.1808844298913252,1,0,0,0.10526315789473684,11,7,1,Mesolect (Strong Mixing),7906.576562338996
based ivar v s cringe amleth spicy bets on ivar every time,0.0,28046.119863270713,42303.764266562495,1.5083642397878945,0,0,0,0.0,9,0,3,Monolingual English,14257.644403291783
the weed has hit my system,0.0,19890.043241239873,22181.760347823907,1.115219312436305,0,0,0,0.0,6,0,0,Monolingual English,2291.717106584034
tahniah yayasan amal cawangan selangor,0.0,46486.079884723156,11746.666948814636,0.2526921387637802,0,0,0,0.0,0,5,0,Monolingual Malay,-34739.41293590852
wl giveaway im giving away one d wl spot how enter follow,16.666666666666664,42162.1681565069,51041.3036413354,1.2105948501478612,0,1,0,0.125,10,2,0,Basilect (Manglish),8879.135484828497
ye do aku rasa girls yang menggelitis ni either tak pernah confess direject or simply too insecur,21.42857142857143,42307.18757900181,26958.40167296687,0.6372061868358994,0,0,0,0.0,11,3,3,Mesolect (Strong Mixing),-15348.78590603494
not alexis going back to colby after he already rejected her once only to be pissed when she gets rejected again,0.0,16316.91645818379,30037.42772225702,1.8408764792805978,0,1,0,0.07142857142857142,19,0,2,Monolingual English,13720.51126407323
aku yg kerja courier lain pun beli brg kt shopee dptnyaa j t hmm kena selfcollectlah jawabnyaa,35.71428571428571,42164.61220978972,22757.913468460032,0.5397396602446668,0,0,0,0.0,5,9,3,Mesolect (Strong Mixing),-19406.698741329685
salman khan has got the most loyal fans across the globe he has pure raw stardom if the story of lives up to the e,4.1666666666666625,11477.889196254408,24917.17141660584,2.1708844710521418,0,0,0,0.0,23,1,1,Monolingual English,13439.282220351433
did you know that klonoa apparently had phone cards for buying minutes for phone calls they do and the art is cool as he,0.0,14232.437118227006,34845.4571780425,2.4483127442324752,0,1,0,0.0625,23,0,1,Monolingual English,20613.0200598155
semakin lama semakin larut saja ya,16.666666666666664,39237.768997503554,6631.524256094602,0.1690086981376674,0,0,0,0.0,1,5,0,Monolingual Malay,-32606.24474140895
aku anak kuat jdi ayo cepet reveal jakeyy,33.333333333333336,41783.733351105795,20156.838132541347,0.4824087393810611,0,0,0,0.0,2,4,2,Mesolect (Strong Mixing),-21626.89521856445
ya faham je been there also lol tapi its really not all that much especially when we put ourselves f,9.999999999999998,23054.18173788485,34936.78356805571,1.5154206714109582,0,0,0,0.0,18,2,0,Weak Code-Mixing,11882.601830170861
namanya juga aldo anak lanang dongo,25.0,45899.15644807737,57225.437600419216,1.2467644730062635,0,0,0,0.0,1,3,2,Mesolect (Strong Mixing),11326.28115234185
all existing things r really consider those beautiful as valuable n rare n those ugly as foul n rottenbut do realiz,0.0,40164.06824556074,48017.35354122345,1.1955301252763586,0,0,0,0.0,18,0,3,Monolingual English,7853.28529566271
sedap ek beach boy langkawi full at,28.57142857142857,41827.8010542195,44178.950596298644,1.0562102114579597,0,0,0,0.0,5,2,0,Mesolect (Strong Mixing),2351.149542079147
oi aldebaran pulang cefat tengoklah jempol bini kau ampe bedarah,12.5,44643.71316687445,38928.80800037306,0.8719885788814306,0,0,0,0.0,1,7,2,Weak Code-Mixing,-5714.90516650139
wheres that tweet that said people deflect responsibility and accountability by using internet activist language,0.0,35170.210369268316,51677.629328745286,1.4693579818305873,0,0,0,0.0,15,0,0,Monolingual English,16507.41895947697
spy x family bakudeku x eri ver,19.999999999999996,45500.683629139814,52078.78972545235,1.1445715881969682,0,0,0,0.0,4,1,2,Weak Code-Mixing,6578.106096312535
nft wl racing game powered by data run or die rules follow,9.090909090909093,44503.19410951422,51034.60565518447,1.1467627588617042,0,0,0,0.0,10,1,1,Weak Code-Mixing,6531.411545670249
hazwan bakri score kejap lg ss tweet ini,37.5,45138.70584286729,18600.06974307675,0.4120647545329634,0,0,0,0.0,3,5,0,Mesolect (Strong Mixing),-26538.63609979054
im sorry yall throw tomatoes at me no bricks tho but id be hurt if im your girl and you dont talk to me all d,0.0,18801.360107325734,41720.87850738607,2.2190351266730968,0,0,0,0.0,25,0,1,Monolingual English,22919.518400060337
played well all agreed including bindu ariyana and hamidabut she behaved very badtoo much of dr,8.333333333333337,36192.96573348564,47394.606216509295,1.3094977229970388,0,0,0,0.0,11,1,4,Weak Code-Mixing,11201.640483023657
bisa pake plastik transparan yg harganya perak mau lebih murah lagi pake kresek bekas k,38.46153846153846,43973.35916860662,36007.209761817496,0.8188414631630803,0,0,0,0.0,5,8,2,Mesolect (Strong Mixing),-7966.149406789125
igs mewsuppasit updated our time ost by mew suppasitlisten to by,11.111111111111116,34932.113515545745,45313.61556538146,1.2971907796307733,0,0,0,0.0,8,1,2,Weak Code-Mixing,10381.502049835712
bayangin kalo jjongdoll masuk literally batu,25.0,45903.62618950355,40934.30486475742,0.891744471248713,0,0,0,0.0,1,3,2,Mesolect (Strong Mixing),-4969.321324746132
big news followed by a huge t forget to participate i,0.0,14119.928804920224,28826.140692711317,2.0415216741508337,0,0,0,0.0,11,0,0,Monolingual English,14706.211887791093
ingatkan hazwan bakri dah pencen mujur ada lagi,25.0,45128.1029022856,9997.92145198387,0.22154535220840194,0,0,0,0.0,2,6,0,Monolingual Malay,-35130.18145030173
kenapa sik sakura channn,33.333333333333336,47320.84783171117,23140.50369196487,0.48901287175285346,0,0,0,0.0,1,2,1,Mesolect (Strong Mixing),-24180.344139746303
i think u understand obsessed,0.0,8541.202384791339,19822.575694266627,2.3208179365428876,0,0,0,0.0,5,0,0,Monolingual English,11281.373309475288
tbt out now on apple music love yall man,0.0,27174.271924215354,40721.55743517537,1.4985335227652539,0,0,0,0.0,8,0,1,Monolingual English,13547.285510960013
the fact that babus r servants of sharif family subordinate to invisible govt fully exposed today that despite pti cm go,15.789473684210531,27109.933003705453,36145.235594238475,1.3332838406239533,0,0,0,0.0,16,3,2,Weak Code-Mixing,9035.302590533021
sharif majid shur al bakra verses to is a description about the glory of that supr,16.666666666666664,18365.205935670423,34512.74255066157,1.8792461501141169,0,0,0,0.0,10,2,4,Weak Code-Mixing,16147.536614991146
da terbukti qm adalah supplier emas kepada bank di malaulysia,37.5,44646.86201365278,37575.131086720554,0.8416074364919592,0,0,0,0.0,3,5,2,Mesolect (Strong Mixing),-7071.730926932229
by first hit to rule hot trending songs chart for weeks congratu,0.0,28156.154689478586,45945.21635201922,1.6318001111560898,0,0,0,0.0,11,0,1,Monolingual English,17789.061662540633
cilaka betul siapa yang edit ni berdekah aku part naik tangga tu,41.666666666666664,44320.14500884323,15248.21885496307,0.344047133688768,0,0,0,0.0,5,7,0,Monolingual Malay,-29071.926153880162
we ready for some cams some pigs who wants to joinfindom femdom paypigs moneyslave feet foot mistresses dom cash,0.0,22713.741797302162,40463.47853966538,1.7814536636350888,0,1,0,0.07894736842105263,15,0,4,Monolingual English,17749.73674236322
bera mu bampane wo,33.333333333333336,47321.51540066551,38012.990209725634,0.8032919040709977,0,0,0,0.0,1,2,1,Mesolect (Strong Mixing),-9308.525190939872
this laundry basket has holes and the cover has holes,0.0,19968.96987894742,28489.429604245735,1.4266849906104138,0,0,0,0.0,9,0,1,Monolingual English,8520.459725298315
sorry but this magic item has done more harm than good,0.0,16223.488264713174,33947.18298777802,2.0924712635083966,0,1,0,0.13636363636363635,11,0,0,Monolingual English,17723.694723064844
antara jempol alias ibu jari kam keganalan atau hp kam berhantu,9.999999999999998,44463.71539214574,28695.602052053007,0.6453712155849648,0,0,0,0.0,1,9,1,Weak Code-Mixing,-15768.113340092736
treasure weverse moment finished assembling the surprise gift from junghwan thank you mak,9.999999999999998,22282.037483681903,32477.03270464284,1.457543221908103,0,0,0,0.0,9,1,3,Weak Code-Mixing,10194.995220960936
gstrm follow rt like this post join telegram,14.28571428571429,31410.11415515829,41110.41405940458,1.3088272731620516,0,0,1,0.125,6,1,1,Basilect (Manglish),9700.29990424629
live pm shri addresses th parkash purab celebrations of sri guru tegh bahadur ji at red fort,16.666666666666664,44219.18145216016,43659.617619844554,0.9873456763798084,0,0,0,0.0,10,2,5,Weak Code-Mixing,-559.563832315609
a dursley man convicted last year of motoring offences out of prison on licence has been arrested by pc greenfi,0.0,23586.527629728247,33099.17606700604,1.4033085576059163,0,0,0,0.0,16,0,4,Monolingual English,9512.648437277792
keningau notis penutupan bekalan elektrik malam,0.0,45899.00227247369,15650.02864927797,0.34096664141790123,0,0,0,0.0,0,5,1,Monolingual Malay,-30248.97362319572
how many people did the poll have in it where were the people in the poll located what is their political party of choic,4.347826086956519,6618.808700203058,27062.913522743904,4.088789198864992,0,0,0,0.0,22,1,1,Monolingual English,20444.104822540845
pertukaran ketiga dilakukan minit sebelum tamat perlawanan dengan memasukkan hazwan bakri buat pertama kali,0.0,44069.71808663454,22306.61655510596,0.5061665361973602,0,0,0,0.0,0,14,0,Ambiguous,-21763.101531528577
k ends in hours retweet like quoted tweet below,0.0,42564.93007531321,35565.21148188731,0.8355519771548833,0,0,0,0.0,9,0,0,Monolingual English,-6999.718593425903
esok balik putrajaya nak jumpa khayra and muee tak shabarnya,42.85714285714286,45066.20948252025,28742.658740859802,0.6377873593297916,0,0,0,0.0,4,3,3,Mesolect (Strong Mixing),-16323.550741660449
